3.7 0.368814368814369	0.380623380623381	0.55020955020955	0.55019755019755	0.380612380612381
3.8 0.364751364751365	0.383094383094383	0.544813544813545	0.544801544801545	0.383091383091383
3.9 0.360546721093442	0.386301772603545	0.539659079318159	0.539645079290159	0.386297772595545
4 0.356327712655425	0.39002878005756	0.53492906985814	0.53492106984214	0.39002678005356
4.1 0.352258704517409	0.394047788095576	0.530793061586123	0.530788061576123	0.394045788091576
4.2 0.348621697243394	0.398109796219592	0.527389054778109	0.52738405476811	0.398115796231592
4.3 0.345704691409383	0.401988803977608	0.524819049638099	0.524818049636099	0.401990803981608
4.4 0.343868687737375	0.405464810929622	0.523149046298093	0.523151046302093	0.405473810947622
4.5 0.343409686819374	0.408386816773634	0.52240204480409	0.52240604481209	0.408392816785634
4.6 0.344631033893102	0.410653231959696	0.522554567663703	0.522559567678703	0.410664231992696
4.7 0.347712043136129	0.41226523679571	0.523529570588712	0.523536570609712	0.41227123681371
4.8 0.352794058382175	0.41329823989472	0.525205575616727	0.525210575631727	0.41330823992472
4.9 0.359857079571239	0.413947241841725	0.527406582219747	0.527408582225747	0.413953241859726
5 0.368830106490319	0.41448024344073	0.529912589737769	0.529912589737769	0.41449124347373
5.1 0.379491138473415	0.415259245777737	0.532473597420792	0.532468597405792	0.415265245795737
5.2 0.391584174752524	0.41667825003475	0.534815604446813	0.534806604419813	0.41668725006175
5.3 0.404760214280643	0.419167257501772	0.53666060998183	0.53664460993383	0.419172257516773
5.4 0.418683256049768	0.423119269357808	0.53774161322484	0.537720613161839	0.423127269381808
5.5 0.432985298955897	0.42888628665886	0.53782561347684	0.53780261340784	0.42889028667086
5.6 0.447377342132026	0.43671031013093	0.536733610200831	0.53670961012883	0.43671431014293
5.7 0.461591384774154	0.44672234016702	0.534348603045809	0.534328602985809	0.446725340176021
5.8 0.475452426357279	0.45890637671913	0.530634591903776	0.530623591870776	0.45890437671313
5.9 0.4888564665694	0.473086419259258	0.525644576933731	0.525644576933731	0.473086419259258
6 0.501774505323516	0.488950466851401	0.519515558546676	0.519520558561676	0.4889444668334
6.1 0.514242542727628	0.506039518118554	0.512461537384612	0.512473537420612	0.506037518112554
6.2 0.526328105312421	0.523816095264381	0.504758019032076	0.504778019112076	0.523805095220381
6.3 0.53813315253261	0.541650166600666	0.496728986915948	0.496762987051948	0.541646166584666
6.4 0.549718198872795	0.558928235712943	0.48873195492782	0.48876695506782	0.558919235676943
6.5 0.561148244592978	0.575041300165201	0.481101924407698	0.481147924591698	0.575036300145201
6.6 0.572391289565158	0.589475357901432	0.474162896651587	0.474216896867587	0.589461357845431
6.7 0.583397333589334	0.601805407221629	0.468179872719491	0.468237872951492	0.601799407197629
6.8 0.593994375977504	0.611780447121789	0.463347853391414	0.463399853599414	0.611764447057788
6.9 0.604010416041664	0.619265477061908	0.459772839091356	0.459813839255357	0.619260477041908
7 0.613173452693811	0.624318497273989	0.45747382989532	0.45749782999132	0.624307497229989
7.1 0.62125748502994	0.627099508398034	0.456376825507302	0.456380825523302	0.627098508394034
7.2 0.627991511966048	0.627913511654047	0.456331825327301	0.456314825259301	0.627912511650047
7.3 0.633213532854131	0.627117508470034	0.457125828503314	0.457085828343313	0.627126508506034
7.4 0.636772547090188	0.625124500498002	0.458501834007336	0.458443833775335	0.625130500522002
7.5 0.638681554726219	0.622323489293957	0.460185840743363	0.460110840443362	0.622337489349957
7.6 0.638990555962224	0.619086476345905	0.46190484761939	0.461818847275389	0.619094476377905
7.7 0.637924551698207	0.615695462781851	0.463407853631415	0.463319853279413	0.615709462837851
7.8 0.635723542894172	0.612379449517798	0.464483857935432	0.46439885759543	0.612384449537798
7.9 0.632764531058124	0.609254437017748	0.46496885987544	0.464892859571438	0.609262437049748
8 0.62938051752207	0.606385425541702	0.464751859007436	0.464691858767435	0.606383425533702
8.1 0.625962503850015	0.60375441501766	0.46377485509942	0.46373385493542	0.60375441501766
8.2 0.622778491113964	0.601325405301621	0.462027848111392	0.462010848043392	0.601314405257621
8.3 0.620078480313921	0.599016396065584	0.459550838203353	0.459549838199353	0.599014396057584
8.4 0.617933471733887	0.596781387125548	0.456407825631302	0.456426825707303	0.596773387093548
8.5 0.616352465409862	0.594551378205513	0.452707810831243	0.452745810983244	0.594548378193513
8.6 0.615160460641843	0.592297369189477	0.448589794359177	0.448643794575178	0.592290369161477
8.7 0.614126456505826	0.58998535994144	0.444216776867107	0.444281777127109	0.58998535994144
8.8 0.612881451525806	0.587607350429402	0.439782759131036	0.439851759407038	0.587605350421402
8.9 0.611048444193777	0.585127340509362	0.435501742006968	0.435572742290969	0.585130340521362
9 0.608200432801731	0.58250533002132	0.431615726462906	0.431681726726907	0.58250633002532
9.1 0.603971415885663	0.579654318617274	0.428379713518854	0.428437713750855	0.579656318625275
9.2 0.598022392089568	0.576458305833223	0.426059704238817		
